#Ch. # 	 t 	 E(t) 	 A_0 	 E(A_0) 	 t_p 	 E(t_p) 	 k3 	 E(k3) 	 k4 	 E(k4) 	 k5 	 E(k5) 	 k6 	 E(k6) 	 Chi2/DOF
137	5.050352735	0.008596178824	78064.04822	445.0822502	2.129495706	0.007142143327	0.2681613469	0.003920323897	0.378596879	0.004057993686	0.2677268643	0.00391185567	0.1995285447	0.001762207918	7.580812237
138	5.024077508	0.008835055845	81284.58099	548.2412878	2.208228421	0.009990256123	0.6096790305	0.01277397351	0.8432519756	0.01432519306	0.6094555581	0.01276362971	0.5230683532	0.006796431641	13.95711145
139	5.023532875	0.008212451436	88936.29061	954.6508946	2.249582199	0.009275783548	0.7475053756	0.0203521897	1.135036276	0.01597431942	0.74741316	0.02034862492	0.6360831056	0.01060680971	10.366567
140	5.038873366	0.007509277625	77297.03455	415.6734095	2.126345275	0.005514691203	0.3222564038	0.001547703292	0.4328931885	0.00186634232	0.3221412681	0.00154704803	0.261448801	0.001013259291	8.625834208
141	5.066447085	0.009233941425	75911.2662	457.1884722	2.060589065	0.007607123189	0.1299985781	0.004333336054	0.09608839224	0.002367379079	0.05395194399	0.001063080425	0.09609285181	0.002367663665	4.690346107
142	5.037081402	0.009137004846	77337.91309	449.544867	2.117488476	0.007831296319	0.2083868627	0.0032140782	0.3222008871	0.006486024222	0.2083765371	0.003214234884	0.1342971786	0.001941297593	7.453475789
143	5.034230078	0.008915411305	77998.51919	450.9658831	2.117569575	0.008009146021	0.2179359118	0.003484472632	0.329462288	0.006904875466	0.2179080277	0.003484738066	0.1463760967	0.002162606201	6.513038891
144	5.038245827	0.008981805831	78127.79273	453.6256738	2.124055927	0.008597708921	0.2965564375	0.005403791845	0.4294092941	0.01025012638	0.296545504	0.005403632706	0.2167983219	0.003815135861	12.45234899
145	5.043880921	0.00890690762	77395.17484	452.2211161	2.100392035	0.007450464078	0.1956699293	0.003126012101	0.2912763813	0.005620196831	0.1956640043	0.003126071777	0.1306349134	0.002038625989	6.159477799
146	5.030895929	0.009219020355	76918.47732	448.8160997	2.117386198	0.007816205022	0.1902051281	0.002877187008	0.292447824	0.005687619092	0.1901494528	0.002877864717	0.1219551479	0.00172397591	7.082164769
147	5.038197543	0.008447461873	77823.24252	441.9844786	2.116081416	0.006963085075	0.2537203502	0.003483930655	0.3626363098	0.003642744685	0.253656555	0.003482871651	0.1858084082	0.001520197329	8.665985635
148	5.021064386	0.009464083696	81825.32402	1577.573341	2.17778611	0.01758046536	0.8049777695	0.06157135851	0.9464628863	0.09497872737	0.05009242484	0.003030900243	0.05224349496	0.003164089817	7.902749395
149	5.048530725	0.008437586532	89133.45828	248.0420114	2.169801485	0.008680361458	1.086362555	0.01504953077	1.379059041	0.02242675303	0.05127077212	0.01359723599	0.05090311583	0.01353109328	8.458573214
150	5.047832605	0.008608967531	76333.32464	435.9913148	2.090620808	0.006815776804	0.2179173496	0.003070891821	0.3293996768	0.00323650978	0.2179007492	0.003070603594	0.1464860948	0.001192260204	5.756091581
151	5.034482366	0.009142085478	84487.04223	1541.358238	2.223545282	0.01077324288	1.010458713	0.01672572106	1.292758693	0.02285295374	0.03567471817	0.002093430191	0.03788849674	0.002185927058	8.071668513
152	5.035738088	0.009589469327	75553.83471	472.8670164	2.10397807	0.01041648744	0.4801423924	0.03609602438	0.5173213468	0.04106288922	0.02019505826	0.003548618021	0.0214992102	0.003669090168	6.49657421
153	5.033660863	0.009287081754	85017.46085	340.554021	2.215593999	0.01042612762	1.06373111	0.02561190058	1.353979627	0.03267846665	0.04528526895	0.003000463247	0.04685142306	0.003088574257	10.31180583
154	5.028815221	0.007992164874	77434.11595	419.7513678	2.132813178	0.006925806853	0.4491547732	0.003152964943	0.5917089151	0.003687238603	0.4489892037	0.003150937807	0.3795983362	0.001898520048	9.059142184
155	5.048139686	0.00941570749	85155.80724	3015.72516	2.197793867	0.01120848897	1.174594316	0.03042207794	1.468593184	0.03610918091	0.07562683833	0.002681637656	0.0804997054	0.002896679984	7.505223588
156	5.019783996	0.009195008455	76597.26764	443.7611563	2.134441162	0.009245923862	0.300844857	0.006524201879	0.4344547245	0.01150640652	0.3007431371	0.006522124264	0.2241358103	0.004904845991	10.1625141
157	5.02326586	0.009760778674	77299.04134	905.0050504	2.182836282	0.0147239335	0.7213727194	0.04225055801	0.829204844	0.06075180914	0.03736946524	0.006111551987	0.03778704179	0.00616960065	9.995388897
158	5.027896451	0.008352907882	78596.14378	435.1542965	2.144506935	0.008227412875	0.4950239905	0.005900971145	0.6681670179	0.006573786229	0.4948725071	0.005897593207	0.4160980529	0.003213112241	8.338226427
159	5.008601068	0.008636114827	85031.43188	1326.418652	2.262161458	0.009898363196	0.6305442041	0.01583916361	0.9924596634	0.01389544207	0.6297334983	0.01581505657	0.5269123772	0.007946524932	10.59851638
160	5.02108278	0.008649945519	83015.2272	1169.926862	2.189221422	0.01605976531	0.6884146458	0.02906870153	0.8937056917	0.05310344067	0.08517235666	0.002809536559	0.07443662915	0.002317201102	5.540361826
161	5.044717326	0.008501985718	86689.42229	214.2939103	2.159008416	0.009790460494	1.023724769	0.01719235007	1.324444544	0.02407460402	0.02215414115	0.004754066348	0.02277007701	0.004818688057	15.88941791
162	5.077921082	0.009204079432	74726.82371	458.3046863	2.019160198	0.007248280776	0.1123270853	0.007368053886	0.09333974537	0.01217105754	0.06707295292	0.002488783629	0.09336235367	0.01205763725	7.193183176
163	5.085468616	0.00872586423	74869.83012	458.4937861	2.002563908	0.007360928296	0.1431703346	0.003976474355	0.09986420138	0.009185474842	0.05269973385	0.0009472151842	0.09985408531	0.009168353743	4.627784022
164	5.070549242	0.009253662179	74021.21147	457.405053	2.022526738	0.007904770217	0.1918317055	0.004002229618	0.1331975503	0.006186007313	0.072051151	0.0008475269251	0.1332002515	0.006161721542	6.949635866
165	5.070149589	0.007831304666	87781.87857	183.4988304	2.121649603	0.008615840446	1.160297525	0.01511082518	1.472904755	0.02249436345	-0.001602572676	0.01285985533	-0.001522073688	0.01288788258	15.37036231
166	5.026586823	0.008756586118	87124.59391	181.9816272	2.173987099	0.009636675439	1.045853673	0.01474472561	1.34675879	0.02146890296	0.001256998198	0.006833847267	0.001445775925	0.006869440567	11.15833565
167	5.029165567	0.007909361196	86450.84259	1168.088284	2.201360659	0.00988480908	0.6123735352	0.05937655249	1.02762305	0.01798652545	0.6123140167	0.05937409388	0.4754887504	0.0100192542	9.206141875
168	5.010254792	0.008710275251	83381.77828	1704.440487	2.192418161	0.01779947585	0.7200423782	0.04234130719	0.9339899289	0.07707873144	0.1206087614	0.003865809715	0.1060373322	0.003087240028	9.514943898
169	5.013490455	0.009050843266	82158.44906	1024.589964	2.167277202	0.01422231087	0.5854674008	0.0840817361	0.8833363164	0.04385233952	0.5853174117	0.08406484703	0.4727293795	0.01714413797	9.363006064
170	5.049855333	0.008051573116	87902.98054	418.4713636	2.195881616	0.009187714043	1.004607814	0.01605946241	1.298657367	0.02308081176	0.0435314756	0.004605585094	0.04183046578	0.00445666814	10.60542846
171	5.056206261	0.008588061111	85966.7917	223.8102268	2.172316645	0.009091190528	1.09963633	0.01554460564	1.395977286	0.02286633929	-0.06117950728	0.001294356977	-0.06115176289	0.001295596246	12.69661822
172	5.033565138	0.008868373075	78214.88324	557.3117349	2.14488548	0.01091091762	0.4051755956	0.02511072619	0.4932304416	0.03192050076	0.05681513166	0.002018240527	0.0381002044	0.00129665327	1.89683492
173	5.043618832	0.00822503346	86465.09965	869.3526954	2.195313972	0.009271474145	1.0353117	0.01301759695	1.328606904	0.01999430054	-0.1626259474	4.504428912e-07	-0.1626259522	4.50437452e-07	12.94949701
174	5.050890122	0.008491589429	88065.42292	264.9587126	2.174533035	0.009400897819	1.092681269	0.01635442136	1.392023322	0.02312557216	0.014820839	0.007920189173	0.01503707717	0.0079645937	11.14195604
175	5.030525212	0.008434235234	57684.56481	3353.396665	2.170772555	0.01885594151	1.468403705	0.02684483188	3.001037003	0.3988210901	7.3227527	0.9696536539	3.000785121	0.378149586	12.63007958
176	5.124457924	0.00890598214	76702.13985	451.9776528	1.980590403	0.006621615633	0.1060697336	0.003378857389	0.07604716344	0.002058430389	0.04427453297	0.001147320218	0.07603598489	0.002061363448	10.68617303
177	5.042844672	0.008861620804	86288.40929	231.6790489	2.200560482	0.01036999596	1.047499212	0.01974858011	1.340465095	0.02580957403	0.05420798096	0.002135182651	0.05706364514	0.00224302977	13.05533964
178	5.048100001	0.008257065184	88374.15439	376.2149639	2.181304055	0.009117741042	1.02329488	0.01589928277	1.316253741	0.02308145949	0.03585714654	0.003129222139	0.03365715776	0.002996145994	7.05659822
179	5.049857955	0.008640551535	86827.40221	97.68169826	2.180270582	0.009372081797	1.059490127	0.01306220038	1.359603696	0.01965807189	0.01042553507	0.003338796053	0.01083545717	0.003374065464	19.82520111
180	5.041077641	0.008424298198	87543.19409	264.1739611	2.20177853	0.009525921588	1.022883443	0.01367191681	1.317761746	0.02053518117	0.01340239985	0.01544591735	0.01347506877	0.01547415914	11.40585836
181	5.053495339	0.008635429032	87640.68184	282.4468897	2.19468764	0.009906324935	1.034316795	0.01543144426	1.320929429	0.02172057657	0.06811755604	0.004226462712	0.06954742806	0.004317588393	11.19373216
182	5.034345901	0.008758168489	85757.36656	1925.773192	2.197172128	0.01849785746	0.9326626167	0.04067312649	1.162064525	0.2420571057	1.161218427	0.446104251	1.160108643	0.2282860286	15.8271525
183	5.044054046	0.008503513681	87503.77452	358.9073035	2.203755205	0.009791016905	1.028971438	0.01636801099	1.321667655	0.0233206144	0.01031008458	0.02481245396	0.01019470983	0.02473920514	12.94483149
184	5.041901015	0.008391477086	88271.24049	486.8887077	2.209911899	0.00981076373	1.030773339	0.02076757244	1.328036919	0.0272668307	0.06682956309	0.01060685189	0.06552520553	0.01038791631	10.03706799
185	5.064399036	0.008419121285	87278.71138	381.8068192	2.174213938	0.009078088898	1.147004676	0.0212492536	1.449349459	0.02838247774	0.05401073364	0.009000919648	0.05329971378	0.008892321514	10.81909403
186	5.073208481	0.008345967297	88304.603	339.8552048	2.158589307	0.009071388476	1.15782177	0.02120898299	1.460143421	0.02830065592	0.03130857353	0.005411199722	0.03045561361	0.005329265264	18.55028659
187	5.050335337	0.008447662924	87600.44025	289.8462592	2.19803658	0.009861800904	1.051543698	0.01699275036	1.344094786	0.02327230114	0.06339688258	0.004504851462	0.06476031618	0.004597291762	11.48002269
188	5.086226	0.008943005312	76731.67699	457.4354058	2.042087174	0.006431653968	0.02188316026	0.002505883876	0.03967303434	0.002649740104	0.02185980099	0.002482065413	0.01199803738	0.002528526556	10.7588713
189	5.029020339	0.0122511049	60149.56572	21933.71987	2.267323502	0.02662270229	1.361210215	0.02122157203	3.496727416	0.681688348	9.981079352	2.954441771	3.496545288	0.6843840628	11.99744829
190	5.01467568	0.008221769182	89311.40398	2342.439788	2.210058032	0.00951855799	0.8930597497	0.01421423146	1.184964036	0.02114367724	0.07988937515	0.003558318012	0.07415914397	0.003243903674	9.712460977
191	5.047123494	0.008405834801	82491.74043	1154.442385	2.171732009	0.01503993095	0.7003529815	0.03843302793	0.8467293651	0.06121734335	0.03634604284	0.001885645158	0.0299141645	0.001638644043	2.666055083
192	5.053639629	0.008336368045	89259.70713	297.4150202	2.14911011	0.009097799618	1.036644499	0.02083526891	1.3321081	0.02700853232	0.08850142143	0.007012011935	0.08488236956	0.006655046753	12.94049709
193	5.061994567	0.008568182624	89278.76821	653.4262767	2.165787845	0.01045438543	1.243928845	0.03187286558	1.554529374	0.03795651239	0.0187521826	0.001150788876	0.02325473746	0.001267787849	7.507881505
194	5.027546452	0.00840534687	89877.91356	6598.709438	2.191534937	0.01029222487	1.037395909	0.01679580488	1.338824738	0.02347876038	0.04849704663	0.003955338017	0.04956929725	0.004025843212	13.83781247
195	5.048951504	0.008210368083	89566.33426	518.8003136	2.188549929	0.009036773511	0.9582710165	0.0143115417	1.244698888	0.02162454618	0.05746887466	0.003024399418	0.05385682617	0.002839642787	8.49975422
196	5.050622213	0.008279596853	89502.97692	260.910976	2.157085756	0.009281133341	1.061230227	0.01507080368	1.359235841	0.02193156477	0.03237534166	0.01493192838	0.0319888634	0.0148176156	10.89177063
197	5.070816164	0.008208404187	89817.48761	156.1511661	2.153705759	0.00871761266	1.089977766	0.01318333904	1.384450168	0.02039672602	-0.03514891834	0.01388405837	-0.03511795223	0.01389774959	14.24898755
198	5.020596635	0.008458318927	86980.4592	2037.31491	2.193835177	0.01894514681	0.8118167195	0.04811824301	1.039137678	0.09040091038	0.1132531563	0.005843288369	0.1060637319	0.005239142471	8.288170393
199	5.030849073	0.008654809377	81207.63691	855.7741203	2.174239678	0.0136904507	0.5994734028	0.03137505379	0.7251177491	0.04689776777	0.05324349885	0.002005526942	0.04378541834	0.001641446572	2.690898683
200	5.004106921	0.0089347883	80108.19735	611.0139749	2.170348498	0.01257441991	0.4712152397	0.06450605197	0.7295644431	0.02295060724	0.4710725852	0.0644871731	0.3569754495	0.007242422888	10.43989996
201	5.04989224	0.008568534369	88467.40191	206.226733	2.183569525	0.009253524723	1.084881704	0.01552417258	1.383112022	0.02243636236	-0.05418265065	0.008572229168	-0.05412409483	0.008587998974	13.86343393
202	5.084268407	0.008827966066	74475.98305	456.1812088	2.002186796	0.007331281598	0.1416021573	0.005374962182	0.1064091863	0.002967243084	0.06322574422	0.001339250246	0.1064112626	0.002967283741	7.058762224
203	5.011911521	0.009080825131	81064.26261	766.6282051	2.1847018	0.01317446881	0.5659178051	0.02893618243	0.6852176583	0.04209957547	0.06913870819	0.002308946914	0.05814797394	0.001847825575	4.29622481
204	5.02491152	0.008650597523	79297.45218	828.7809009	2.134535794	0.01305647621	0.5737445354	0.03226413899	0.7023605307	0.04725118513	0.07640096639	0.002218054496	0.06248039295	0.001681693736	4.540352358
205	5.042306653	0.008513149096	88525.41372	233.4472339	2.185897569	0.009348374634	1.053161929	0.01386159398	1.347461063	0.02017220366	0.01399641027	0.02030017154	0.01405831211	0.0203283989	13.29140784
206	5.044525148	0.00865312208	86903.17032	449.4951433	2.143134428	0.00999021248	1.121406765	0.0220569286	1.427606886	0.02898768488	0.01905777776	0.002652157219	0.02047197542	0.002737306537	12.1727208
207	5.031244481	0.008698775035	88423.81599	280.6752208	2.206938171	0.009984336186	1.054940081	0.01660561805	1.352540595	0.0227717668	0.01497005817	0.002415874979	0.01606616549	0.00247411938	13.00161835
208	5.085310238	0.00902164677	74091.46876	453.0901647	1.992296212	0.006608466147	0.02477213292	5.869766847e-05	0.04014140155	0.0003053122951	0.02483226646	5.842975758e-05	0.01548956936	0.0001148128698	12.36673577
209	5.024274338	0.008132337657	88926.20331	560.3040798	2.230955793	0.009753255641	0.663295773	0.05764659911	1.0856187	0.01824587018	0.6632910858	0.05764623079	0.5228807938	0.01048984281	11.41662742
210	5.019413349	0.008679696461	86584.59929	592.6204772	2.152484597	0.01021084506	1.016673431	0.01795296602	1.321075506	0.02515975767	0.02382653787	0.003846923194	0.02462104662	0.003910886812	10.6435505
211	5.036153778	0.009029425977	88505.13342	331.8675942	2.157689455	0.01002074803	1.075324394	0.0209351035	1.373425465	0.0277723793	0.03630354381	0.002720755858	0.03815533936	0.002823392127	13.67288443
212	5.043339481	0.008435615554	86869.11607	216.0103391	2.121547738	0.00942677365	1.08654308	0.01838973144	1.397456109	0.02575539087	0.0418710642	0.01046347009	0.04214069577	0.01051758752	10.86098995
213	5.01986558	0.009105654334	79126.12928	584.5435907	2.127047872	0.01169284048	0.5460844237	0.03040731167	0.6468952688	0.0388913588	0.1341777551	0.006077553719	0.1225945625	0.005045488709	10.41074763
214	5.037808862	0.008535548985	86767.80913	367.6007823	2.127744135	0.009672167168	1.036105569	0.02006461894	1.338900077	0.02715010641	0.06635712068	0.01484163219	0.06528879662	0.01460572452	11.73791638
215	5.016903896	0.009098244978	81993.99641	1180.337803	2.153521126	0.01520914961	0.6331444039	0.04043074162	0.7863974042	0.06321144178	0.06742043185	0.001952861983	0.0532232272	0.001465081598	2.674407496
216	5.033292497	0.008653633349	78701.28332	735.6638352	2.092775265	0.01268765887	0.6589942501	0.03455782257	0.7785642444	0.04882835539	0.08357174355	0.00327793313	0.07608284336	0.002856721153	6.848407333
217	5.038850571	0.008732270438	80205.01398	772.5355932	2.121862081	0.01299495891	0.5715439838	0.0332466559	0.6905929927	0.04685177628	0.09001723349	0.002719793128	0.07740997197	0.0021323488	6.008128623
218	4.999426475	0.008981481352	86478.78508	1518.687727	2.182410896	0.01710535997	0.6213256743	0.09723996067	1.022390236	0.05150944502	0.6213072863	0.09724178562	0.4882357394	0.01242155841	10.58125296
219	5.019422906	0.008677939633	84343.59699	1677.8715	2.168357585	0.01812633785	0.7891415791	0.04383145428	0.9944799882	0.07948107221	0.1085343341	0.004234395384	0.1004170165	0.003731846445	8.135493356
220	5.035171011	0.008966645285	88860.35921	559.3075494	2.228602083	0.01067301102	1.027792052	0.01859331734	1.312071759	0.02416562913	0.05015366468	0.002125786476	0.05344472748	0.002260247877	8.448733095
221	5.03538687	0.008670195236	88001.00834	233.294391	2.175008803	0.009619780833	1.029165075	0.01414008421	1.326428107	0.02124159318	-0.02488390593	0.01131709773	-0.02481541998	0.01134181089	12.660647
222	5.058731829	0.00861266325	89334.15049	208.2542416	2.19290868	0.009142305359	1.112795155	0.01846383881	1.405880878	0.02523094975	-0.02492114931	0.01187194725	-0.02486111147	0.0118938424	12.53332214
