#Ch. # 	 t 	 E(t) 	 A_0 	 E(A_0) 	 t_p 	 E(t_p) 	 Chi2/DOF
1330	5.048379712	0.01028625455	72485.14775	460.9125552	2.157699871	0.009524035366	6.192885632
1331	5.051480033	0.01026740891	74415.72347	466.4925776	2.170238534	0.009532721582	6.173333914
1332	5.06300326	0.009907714047	71823.39976	456.1839701	2.149652167	0.009319095874	5.797927282
1333	5.051438222	0.009981491678	75054.54312	466.2660659	2.168143093	0.009355113203	2.474540256
1334	5.045686341	0.01025505644	72222.26401	459.6427204	2.158773533	0.009524713645	2.892851927
1335	5.044773359	0.0103903434	74126.55982	467.5473969	2.165154743	0.009578653701	6.227587833
1336	5.053805107	0.01015856496	72319.69774	459.9093075	2.148376038	0.009410886437	7.296991545
1337	5.055325331	0.009843144964	74667.7953	465.6202778	2.155175246	0.00922831629	3.676034138
1338	5.057750877	0.00997950061	72906.50411	460.917596	2.138905796	0.009222437818	3.636005538
1339	5.053013581	0.00996033035	74445.65736	466.3914219	2.144202946	0.009212082047	5.149877966
1340	5.054459867	0.00981342662	73067.3034	465.4156435	2.089121351	0.008828950504	5.652058891
1341	5.048598331	0.009493002967	72320.35593	463.6989569	2.053784019	0.008515649693	3.967233402
1342	5.052344423	0.009905430964	72769.02212	464.7550349	2.095894492	0.008939906334	4.912797918
1343	5.04358569	0.009850303168	72109.89428	466.665398	2.046967575	0.008623171287	7.967572346
1344	5.055009986	0.0100109974	73361.3332	468.8960156	2.083436989	0.008878541499	7.843434259
1345	5.072875297	0.009987406598	72411.2507	474.1534592	2.002235298	0.008402336526	9.195188798
1346	5.050715487	0.009815843949	72559.94704	462.537681	2.102549281	0.008943252272	3.748765723
1347	5.052847075	0.009582777721	73148.42079	468.8621676	2.036266258	0.008410701477	5.813767579
1348	5.058932641	0.009691911221	73166.55493	464.5797615	2.090798002	0.0087933572	5.055805816
1349	5.054020609	0.009645868737	72620.56619	466.6882149	2.041373794	0.008478279342	5.369939602
1350	5.055993112	0.009885359413	72818.12495	465.5481852	2.086640815	0.008865805584	7.37366468
1351	5.058493359	0.009502806763	73625.9164	466.3453924	2.071377801	0.008570239401	5.79985512
1352	5.062727091	0.009848755038	72032.5459	462.6711606	2.081231459	0.008851917431	4.705922856
1353	5.036464417	0.01004099118	73406.12937	469.8130695	2.093861474	0.008990664937	8.099115306
1354	5.060255501	0.009788825121	72896.38161	465.2999715	2.07932932	0.00876541723	8.134997475
1355	5.05545016	0.009909161448	73243.25334	468.9634724	2.068525307	0.008747499737	5.346911063
1356	5.054336794	0.009718947669	73217.26366	465.0673749	2.096380957	0.008859054465	4.279143455
1357	5.062467181	0.00960992171	73874.55156	468.4063861	2.063773582	0.008550035971	4.784587699
1358	5.048098449	0.009944800831	72985.2459	466.568949	2.093514422	0.008940872784	4.426300877
1359	5.046430582	0.009762549261	73232.78095	467.1068802	2.082054639	0.008778606167	5.531773252
1360	5.071048066	0.009509270436	73199.73872	463.284453	2.078902403	0.008623922715	4.226433459
1361	5.074335418	0.00926732599	75085.46493	469.4091944	2.061010087	0.008341065695	5.811981262
1362	5.068739919	0.009425035277	72414.0416	459.0637528	2.086873364	0.008656175835	5.456952603
1363	5.063281375	0.009394016194	74801.35056	468.6412929	2.083050336	0.008569543908	5.867799006
1364	5.068621846	0.0093157077	72850.07856	460.0368808	2.084648155	0.008580722234	6.495149888
1365	5.073179095	0.00975071708	74019.75423	470.4678814	2.058805952	0.008603766403	6.593918022
1366	5.055484094	0.009769857044	72895.59033	463.9219631	2.092165351	0.008836954056	6.084137881
1367	5.058036654	0.00943792908	74949.44308	469.9203525	2.079920405	0.008557513434	4.521731687
1368	5.059417418	0.00982222146	72794.41265	463.9665674	2.097278781	0.008924795517	3.468996572
1369	5.05855929	0.009507413349	74551.87095	469.4920858	2.077202458	0.008585123326	2.60192382
1370	5.069263135	0.009546808918	71857.25806	454.1038622	2.122405914	0.008936291694	4.103644353
1371	5.056552358	0.009730992619	74592.00629	471.2718094	2.084315108	0.008744673229	6.133353135
1372	5.070018591	0.009552359396	72133.87265	455.0917741	2.12413934	0.00894893683	5.281057907
1373	5.064812839	0.009515517785	74753.95543	469.9934453	2.0724283	0.008543985731	4.065130894
1374	5.056916515	0.009785101654	72309.32471	458.0659922	2.139657619	0.009174006797	9.026660738
1375	5.05993914	0.009627527033	73593.9281	467.1741079	2.080848351	0.008720183014	5.211141852
1376	5.065852885	0.009581199445	72655.40684	456.8882224	2.12913455	0.008972066586	4.275127416
1377	5.068470598	0.009275432731	74625.96601	467.5872421	2.069305811	0.00841309177	7.333269622
1378	5.049934435	0.01006051814	72416.65751	459.8289147	2.144676007	0.009325157466	6.231308372
1379	5.06851474	0.009287649671	74593.22209	467.4647157	2.071050123	0.008436231681	3.670760502
1380	5.057230903	0.009690824529	76331.089	469.6937529	2.159121453	0.009125535588	4.133468956
1381	5.059537924	0.009996931276	72569.083	459.1235155	2.14880101	0.009301145224	8.006664721
1382	5.061783556	0.009492892283	76168.59892	467.3356767	2.159363227	0.0090395684	3.823752081
1383	5.066322902	0.009488266896	72920.76397	455.3760316	2.155618768	0.009096403787	6.815892398
1384	5.054718214	0.009688381163	76621.68621	470.9731768	2.161579142	0.009142961988	2.153298061
1385	5.079504602	0.009407623996	72267.48929	451.9283459	2.138269146	0.008949983032	3.768583933
1386	5.060783216	0.009580732589	76856.52219	471.7991974	2.149415162	0.008995136325	3.193697126
1387	5.058399051	0.009936964626	72590.44982	459.0825812	2.150634697	0.009294883223	6.27469129
1388	5.070524746	0.009546872338	76340.19056	469.8912912	2.130845945	0.008869171501	4.721607152
1389	5.064104584	0.009624044511	73272.93755	458.4131432	2.151735448	0.009125699093	5.840013914
1390	5.070714412	0.009020473047	75184.88777	467.4350731	2.06837573	0.008273245191	4.232972477
1391	5.064490841	0.009417320736	72790.2868	463.2096977	2.059667873	0.008477336591	7.319450826
1392	5.064944075	0.009587488392	74505.26373	469.7603265	2.077601866	0.008642293672	4.023744245
1393	5.063098626	0.009342411717	72697.67448	462.5579612	2.062036609	0.008479297193	4.480735059
1394	5.052881121	0.009500584829	74789.14528	469.3331368	2.088669134	0.008646425502	2.407659915
1395	5.052303947	0.009656572737	72749.35527	465.1993557	2.070515267	0.008685631219	6.160966369
1396	5.061458715	0.009509480099	74531.91253	469.1373808	2.077818434	0.008588895686	2.731483119
1397	5.058782835	0.009427737455	73491.78842	466.5307716	2.059077251	0.008471561344	8.686080848
1398	5.069234382	0.009306107161	74659.20027	467.8933043	2.071131769	0.008445340448	5.286060087
1399	5.065278552	0.009412888444	73590.66921	466.9178691	2.053463892	0.008430037389	6.701196253
1400	5.051108262	0.009913303387	72713.09764	464.9619333	2.091874183	0.008909625408	4.711727412
1401	5.057489006	0.009722718144	73157.22886	469.7628007	2.042362483	0.008529686778	7.901134297
1402	5.065411715	0.009751158329	72043.63273	461.1138317	2.084284469	0.008821199902	3.2357505
1403	5.055547276	0.009678491898	72513.53377	466.5560522	2.041077556	0.008500490111	4.276006658
1404	5.047762119	0.009967039112	72272.99906	462.9931446	2.106322875	0.009067043938	3.448772686
1405	5.062716204	0.009663294701	71950.7058	464.3531619	2.039180304	0.008515791869	5.564807612
1406	5.06110233	0.009592469492	72235.0652	459.8278688	2.093121661	0.008791089052	5.23508321
1407	5.058711904	0.009782096099	71873.47644	465.6263415	2.039273592	0.008576564748	6.669767959
1408	5.065560681	0.009730033274	72351.84354	462.230138	2.083235141	0.008788004033	3.634748397
1409	5.064539601	0.009658535854	72543.36059	467.5886282	2.02187775	0.008364217595	7.083769332
1410	5.047038554	0.009922441659	72891.68155	465.4671218	2.099401913	0.008972993197	5.543019681
1411	5.06079481	0.009169606015	73649.22789	468.1984137	2.027871848	0.008183876056	2.261448889
1412	5.056940725	0.009937555655	73093.37253	467.4297936	2.082870082	0.008863150373	5.377769206
1413	5.045748952	0.009621451126	73133.68868	469.7722415	2.039179503	0.008468719168	4.746541195
1414	5.038261493	0.009810214438	72926.19426	463.4146408	2.116539809	0.009028559132	4.917082119
1415	5.068420244	0.00949847931	72824.89499	468.1658993	2.015925891	0.008276596083	4.330020139
1416	5.056206818	0.009754847122	72809.09902	464.0332845	2.086763931	0.008802700455	4.027191213
1417	5.06091435	0.009384562562	73474.20669	468.8364274	2.024690784	0.008247158962	4.485340473
1418	5.056084081	0.009947663775	72557.42987	465.469931	2.083307803	0.00888507289	3.966985524
1419	5.061174212	0.009310062262	73188.60776	467.78123	2.023852172	0.008235216685	4.247842849
1420	5.065321887	0.009407032269	72740.50362	462.1282893	2.06880543	0.008530860977	7.240582378
1421	5.047524609	0.009620494526	73011.46086	469.5602633	2.036722245	0.008462502575	12.73668607
1422	5.055705795	0.009841950393	71393.67371	460.5901167	2.077822439	0.008843099579	5.506554124
1423	5.055494509	0.009223823322	73235.52794	466.5280738	2.034318816	0.008252091034	4.120228449
1424	5.066131524	0.009425267418	72046.54125	459.314933	2.069980165	0.008555010589	6.806427945
1425	5.056745943	0.009323213321	73910.66006	470.0119585	2.027851538	0.008240464704	3.086712335
1426	5.053984943	0.009664403545	71798.11978	460.1099059	2.082122291	0.008765585218	6.094635328
1427	5.056605012	0.009350909204	74406.92602	472.7598984	2.02494795	0.008218587412	4.417996354
1428	5.054621197	0.009824804172	71611.493	460.8707974	2.078578548	0.008821323904	3.201939939
1429	5.0495712	0.009553281358	74301.69227	474.2712339	2.021661838	0.008278352211	6.485303038
1430	5.058229401	0.009375950809	74260.17753	464.8713221	2.100081552	0.008671468964	3.969428871
1431	5.059237986	0.009384491206	73690.037	470.7139006	2.013152979	0.008167413679	6.924064233
1432	5.05463201	0.009645157574	73729.62245	465.8684177	2.096693554	0.008795861475	4.375213091
1433	5.062168995	0.009439264978	74124.41903	472.9823261	2.009836853	0.00816079337	9.007394336
1434	5.061082343	0.009422373989	74387.08719	466.0912429	2.093075187	0.008632994426	5.881391841
1435	5.061984525	0.00938696085	73712.39406	471.1432751	2.011572025	0.008171410478	7.307762963
1436	5.052947908	0.009777404803	74031.83596	467.6939822	2.097998166	0.008836312902	5.665258198
1437	5.043052306	0.009466135551	73791.80698	471.5627524	2.032780587	0.008339709295	4.725045361
1438	5.055832152	0.009537537462	74518.90348	466.9644872	2.101626553	0.008736408008	3.449056579
1439	5.073328258	0.008955211082	73747.428	467.8296046	2.001371003	0.007904456981	4.851765582
1440	5.042444047	0.01025745239	72707.79921	468.2140627	2.045225449	0.008800446362	14.82909811
1441	5.049981644	0.01007976814	72997.2921	475.7050102	2.031166306	0.008645362396	16.99216487
1442	5.041657235	0.01004092845	73149.16434	471.7999133	2.058904	0.008771327791	14.97794321
1443	5.039397114	0.01015695709	73097.50454	467.0993988	2.037601755	0.008719830436	14.91128891
1444	5.031794981	0.01017804859	72750.32694	471.3490694	2.065536677	0.008887378193	13.0380607
1445	5.051102025	0.01017059649	72887.11783	476.47818	2.024728456	0.008634101899	9.102834606
1446	5.031300088	0.01023817831	72482.54599	472.1557111	2.061989379	0.008903807389	16.24141162
1447	5.041304466	0.01017116485	72693.57344	463.800078	2.029061887	0.008656005702	11.84225735
1448	5.037910923	0.01019246712	72594.04967	471.1945211	2.059145687	0.008860817279	10.74449041
1449	5.046359353	0.01008873879	72980.43777	475.7602019	2.029752204	0.008630256214	10.99999666
1450	5.033017649	0.01019640254	72702.93761	469.3693184	2.085282406	0.009018094188	12.44746448
1451	5.04399069	0.01042600449	71336.71214	467.7761819	2.066393996	0.0090626698	12.65895489
1452	5.046878808	0.009931629174	72254.69438	466.2154787	2.065993044	0.008777487886	10.94911639
1453	5.045701493	0.01014319018	71520.81045	466.2937497	2.051820682	0.008796865421	10.50769221
1454	5.034590439	0.01031800692	72981.75182	472.056947	2.077473029	0.009005946691	9.967160547
1455	5.0442916	0.01036167363	72095.81619	472.3283477	2.053136748	0.008913502564	15.67966281
1456	5.026944313	0.01032856125	72601.13439	470.282516	2.088198011	0.0091046085	16.08122871
1457	5.043624783	0.01035482897	71972.74572	472.2209413	2.046018163	0.008852151083	10.84989077
1458	5.043938188	0.01015642463	72780.09827	470.1361906	2.067588084	0.008870179963	13.96459137
1459	5.024121914	0.0103154878	72292.38047	470.7065339	2.075218927	0.009031768379	16.86742457
1460	5.044998232	0.01000423202	71459.80944	467.4420452	2.026675686	0.008610033647	13.66508148
1461	5.048966068	0.009947364339	73334.28376	472.6666716	2.034178838	0.008546066579	11.23908741
1462	5.041355943	0.009960638546	71809.58237	468.0674766	2.029592481	0.008585372916	15.62092948
1463	5.046558788	0.01011051478	72552.62895	471.3124221	2.041933637	0.008717302253	12.9529909
1464	5.039913981	0.01030986853	71721.36467	467.2372115	2.024625048	0.008721791395	14.29544603
1465	5.050552552	0.01011351868	72684.69367	474.2493265	2.03239545	0.008654230772	12.43097127
1466	5.052175865	0.01011656838	72200.49979	474.3032799	2.013833568	0.008560325466	14.42487173
1467	5.032663206	0.01019742613	72740.76097	470.3139289	2.050959259	0.008847658692	13.53926668
1468	5.043210743	0.009906007055	71742.67266	467.5912849	2.035018759	0.008623184612	10.06009692
1469	5.038280976	0.01021920047	73483.50819	477.367028	2.045288902	0.008758470199	16.29691576
1470	5.031782486	0.01029584543	72847.98566	471.0492755	2.074245372	0.008989895404	14.04308587
1471	5.047929238	0.01018482917	71427.14254	466.7600374	2.04700322	0.008798240456	11.66253422
1472	5.032056293	0.01032840978	72006.45474	468.9018643	2.080335347	0.009092779909	12.82745821
1473	5.0393048	0.01037421159	71325.54763	468.9355452	2.060561837	0.008998873387	8.547369808
1474	5.038965591	0.01008592888	72985.65252	470.8997551	2.066177798	0.008835228586	13.4880455
1475	5.047810638	0.01018327258	71472.80039	466.8486168	2.053652123	0.008856976286	12.71785497
1476	5.028332523	0.0103225201	73536.58287	476.4905463	2.066633229	0.008930056718	13.63272881
1477	5.044811102	0.01041768288	71425.63571	470.697884	2.046575118	0.008908336276	9.675707433
1478	5.034108903	0.01027993844	73533.3454	476.0398952	2.067466889	0.008927776495	15.71166701
1479	5.045024443	0.01002312259	72018.84686	467.2555765	2.054103302	0.008753172395	9.401802971
1480	5.030705066	0.01050136102	73316.49505	470.5543536	2.126234982	0.009408848915	14.09710469
1481	5.0381125	0.01005434929	71751.12422	472.527143	2.016120641	0.008584753878	16.92287842
1482	5.042472683	0.0103232836	73212.35857	468.3472106	2.126183128	0.009329365149	10.96306684
1483	5.043939083	0.009785413828	71380.27837	466.9234172	2.013031935	0.00844852886	14.20451943
1484	5.048073042	0.01053620244	73613.24011	473.6103022	2.103500509	0.009258943752	21.36536369
1485	5.057602019	0.009787519864	71720.39621	468.1019669	1.996542996	0.008331252134	13.60817872
1486	5.043361634	0.01039089935	73418.79928	470.5643713	2.116359627	0.009297581659	14.10384036
1487	5.030182629	0.009978304068	71534.53988	469.9938822	2.026330285	0.00861158276	16.90959118
1488	5.047209803	0.01020689982	73581.46218	469.3567436	2.115092964	0.009196087444	12.52322643
1489	5.045601405	0.01006661659	71961.60642	474.1895011	2.00271087	0.008478511912	14.19404011
1490	5.039736403	0.01026870487	73055.38981	469.3831385	2.102609417	0.009151454674	12.29983464
1491	5.039847898	0.009811003014	72188.81674	469.6500986	2.015343025	0.008436577592	11.8679066
1492	5.048610724	0.0103256203	72915.34369	470.1919992	2.093779959	0.009141529554	17.92358149
1493	5.038473836	0.009799613261	72058.17915	469.1693339	2.01546454	0.008434839906	10.87999217
1494	5.042462057	0.01018632782	73087.29937	468.5478985	2.100801275	0.009087273254	11.43444732
1495	5.045807987	0.01007314175	71138.7118	471.3704836	2.00333034	0.008532672475	10.64040208
1496	5.046911867	0.01019531654	72973.897	468.5274082	2.097730802	0.009086614172	12.89888955
1497	5.040593932	0.009991044821	72292.7365	464.7466934	2.005871338	0.008450421493	12.38751013
1498	5.032340224	0.01032190721	72843.40587	468.287968	2.11258247	0.009245275334	14.58695693
1499	5.037416112	0.01003923801	71954.11037	473.1938304	2.014555366	0.00855362147	13.25745688
1500	5.035137966	0.01041263452	74203.23767	472.1025278	2.138359415	0.009413050529	14.23596975
1501	5.04164948	0.01041875124	71482.13103	462.1481338	2.127142135	0.009438871932	13.74232346
1502	5.050754348	0.01016154178	73965.29081	469.5105528	2.120450124	0.009188219621	12.92215869
1503	5.0398061	0.01056721814	72050.10524	466.4423918	2.121916274	0.009457355457	13.60506767
1504	5.035124772	0.01046192467	74543.18672	473.975313	2.132709309	0.009391435274	13.56296584
1505	5.047884608	0.01035884642	71564.63547	462.9132649	2.116928141	0.009351143171	13.44798299
1506	5.046240938	0.01033677648	74086.41635	471.8287673	2.117227622	0.009225363913	12.16499422
1507	5.043604847	0.01052367032	71936.72199	466.174224	2.113504138	0.009376897224	15.38698878
1508	5.031699456	0.01029249103	73974.6152	469.3631246	2.142230634	0.009396023375	14.76240846
1509	5.040082349	0.01047327461	72405.53133	467.2540615	2.116480331	0.009351611201	11.49437392
1510	5.041383004	0.01064350056	73548.07479	465.9791461	2.183309893	0.009843691566	16.83735294
1511	5.038512015	0.009953470574	74658.57547	477.1342147	2.053935603	0.008649261698	13.72127492
